age_calBP,Rainfall Index
10089,-0.0548
10090,-0.0073
10091,0.0402
10092,0.0877
10093,0.1352
10094,0.1827
10095,0.2302
10096,0.2778
10097,0.3244
10098,0.3711
10099,0.4178
10100,0.4644
10101,0.5111
10102,0.5578
10103,0.6045
10104,0.6511
10105,0.5291
10106,0.4071
10107,0.2852
10108,0.1632
10109,0.0412
10110,-0.0912
10111,-0.2236
10112,-0.3559
10113,-0.4883
10114,-0.4508
10115,-0.4134
10116,-0.3759
10117,-0.3386
10118,-0.3012
10119,-0.2637
10120,-0.2263
10121,-0.1888
10122,-0.1514
10123,-0.114
10124,-0.1662
10125,-0.2184
10126,-0.2626
10127,-0.3069
10128,-0.3511
10129,-0.3954
10130,-0.4396
10131,-0.4839
10132,-0.5281
10133,-0.5724
10134,-0.5405
10135,-0.5086
10136,-0.4766
10137,-0.4447
10138,-0.4128
10139,-0.3808
10140,-0.349
10141,-0.317
10142,-0.2851
10143,-0.2662
10144,-0.2787
10145,-0.2913
10146,-0.3037
10147,-0.3163
10148,-0.3288
10149,-0.3412
10150,-0.3538
10151,-0.3663
10152,-0.3787
10153,-0.3913
10154,-0.3918
10155,-0.3924
10156,-0.393
10157,-0.3935
10158,-0.3941
10159,-0.3946
10160,-0.3951
10161,-0.3958
10162,-0.3741
10163,-0.2882
10164,-0.2024
10165,-0.1165
10166,-0.0306
10167,0.0552
10168,0.1411
10169,0.2269
10170,0.3128
10171,0.3987
10172,0.4845
10173,0.4068
10174,0.3291
10175,0.2514
10176,0.1737
10177,0.096
10178,0.0183
10179,-0.0594
10180,-0.1371
10181,-0.2147
10182,-0.2924
10183,-0.2792
10184,-0.2658
10185,-0.2525
10186,-0.2392
10187,-0.2259
10188,-0.2126
10189,-0.1992
10190,-0.186
10191,-0.1727
10192,-0.1593
10193,-0.0497
10194,0.06
10195,0.1696
10196,0.2793
10197,0.3889
10198,0.4986
10199,0.5943
10200,0.69
10201,0.7857
10202,0.8814
10203,0.8138
10204,0.7462
10205,0.6786
10206,0.611
10207,0.5434
10208,0.4758
10209,0.4082
10210,0.3406
10211,0.273
10212,0.2993
10213,0.3255
10214,0.3518
10215,0.3781
10216,0.4043
10217,0.4306
10218,0.4568
10219,0.4844
10220,0.5121
10221,0.5397
10222,0.4799
10223,0.4202
10224,0.3604
10225,0.3007
10226,0.2409
10227,0.1811
10228,0.1214
10229,0.0616
10230,0.0019
10231,-0.0579
10232,-0.0012
10233,0.0556
10234,0.1124
10235,0.1691
10236,0.2254
10237,0.2818
10238,0.3381
10239,0.3944
10240,0.4507
10241,0.507
10242,0.4603
10243,0.4135
10244,0.3668
10245,0.32
10246,0.2733
10247,0.2265
10248,0.1798
10249,0.133
10250,0.0863
10251,0.0456
10252,0.219
10253,0.3924
10254,0.5658
10255,0.7392
10256,0.9125
10257,1.0859
10258,1.2593
10259,1.4327
10260,1.6061
10261,1.4691
10262,1.332
10263,1.195
10264,1.0579
10265,0.9209
10266,0.7838
10267,0.6468
10268,0.5097
10269,0.3727
10270,0.2356
10271,0.1748
10272,0.1139
10273,0.053
10274,-0.0078
10275,-0.1145
10276,-0.221
10277,-0.3276
10278,-0.4342
10279,-0.5407
10280,-0.6473
10281,-0.6956
10282,-0.744
10283,-0.7924
10284,-0.7729
10285,-0.7534
10286,-0.7339
10287,-0.7144
10288,-0.695
10289,-0.6755
10290,-0.6561
10291,-0.5828
10292,-0.5095
10293,-0.4363
10294,-0.363
10295,-0.2899
10296,-0.2166
10297,-0.1433
10298,-0.0701
10299,0.0032
10300,0.0717
10301,0.0086
10302,-0.0547
10303,-0.1178
10304,-0.181
10305,-0.2441
10306,-0.3073
10307,-0.3705
10308,-0.4336
10309,-0.4969
10310,-0.4149
10311,-0.3329
10312,-0.2509
10313,-0.1689
10314,-0.0869
10315,-0.0049
10316,0.077
10317,0.0952
10318,0.1134
10319,0.1317
10320,0.0805
10321,0.0293
10322,-0.0219
10323,-0.0731
10324,-0.1243
10325,-0.1756
10326,-0.2268
10327,-0.2781
10328,-0.3293
10329,-0.3805
10330,-0.5258
10331,-0.6711
10332,-0.8164
10333,-0.9618
10334,-1.1071
10335,-1.2524
10336,-1.3107
10337,-1.369
10338,-1.4272
10339,-1.4855
10340,-1.4116
10341,-1.3376
10342,-1.2638
10343,-1.1899
10344,-1.1159
10345,-1.042
10346,-0.9681
10347,-0.8941
10348,-0.8202
10349,-0.7463
10350,-0.6542
10351,-0.5622
10352,-0.5091
10353,-0.456
10354,-0.4029
10355,-0.3498
10356,-0.2967
10357,-0.2436
10358,-0.1906
10359,-0.1668
10360,-0.1432
10361,-0.1195
10362,-0.0958
10363,-0.0721
10364,-0.0484
10365,-0.0247
10366,0.0012
10367,0.0272
10368,0.0531
10369,0.1238
10370,0.1945
10371,0.2652
10372,0.3359
10373,0.4067
10374,0.4774
10375,0.5481
10376,0.6188
10377,0.6896
10378,0.7603
10379,0.7123
10380,0.6642
10381,0.6162
10382,0.5682
10383,0.5202
10384,0.4769
10385,0.4336
10386,0.3903
10387,0.347
10388,0.3038
10389,0.2963
10390,0.2888
10391,0.2814
10392,0.274
10393,0.2665
10394,0.2591
10395,0.2517
10396,0.2443
10397,0.2368
10398,0.2294
10399,0.2546
10400,0.2798
10401,0.2928
10402,0.3057
10403,0.3187
10404,0.3317
10405,0.3447
10406,0.3577
10407,0.3707
10408,0.3735
10409,0.3763
10410,0.3791
10411,0.3819
10412,0.3847
10413,0.3874
10414,0.3902
10415,0.393
10416,0.3919
10417,0.3908
10418,0.3605
10419,0.3303
10420,0.3
10421,0.2698
10422,0.2395
10423,0.2093
10424,0.179
10425,0.1488
10426,0.1184
10427,0.0882
10428,0.1251
10429,0.1621
10430,0.1991
10431,0.236
10432,0.273
10433,0.31
10434,0.3543
10435,0.3986
10436,0.4429
10437,0.4872
10438,0.5293
10439,0.5713
10440,0.6134
10441,0.6555
10442,0.6975
10443,0.7396
10444,0.7817
10445,0.8238
10446,0.8658
10447,0.9079
10448,0.941
10449,0.9741
10450,1.0072
10451,1.0456
10452,1.0839
10453,1.1223
10454,1.1607
10455,1.199
10456,1.2374
10457,1.2757
10458,1.2601
10459,1.2444
10460,1.2288
10461,1.2131
10462,1.1974
10463,1.1818
10464,1.1661
10465,1.1504
10466,1.1348
10467,1.2135
10468,1.2921
10469,1.3708
10470,1.4495
10471,1.5282
10472,1.6069
10473,1.6856
10474,1.7643
10475,1.843
10476,1.8852
10477,1.7683
10478,1.6514
10479,1.5345
10480,1.4176
10481,1.3007
10482,1.1839
10483,1.067
10484,0.9501
10485,0.8332
10486,0.7163
10487,0.6868
10488,0.6573
10489,0.6278
10490,0.5983
10491,0.5688
10492,0.5742
10493,0.5797
10494,0.5851
10495,0.5905
10496,0.5959
10497,0.6574
10498,0.7188
10499,0.7803
10500,0.8417
10501,0.9031
10502,0.9646
10503,1.026
10504,1.0875
10505,1.1489
10506,1.2104
10507,1.2081
10508,1.2058
10509,1.2035
10510,1.2012
10511,1.1917
10512,1.1822
10513,1.1727
10514,1.1632
10515,1.1537
10516,1.1676
10517,1.1816
10518,1.1955
10519,1.2094
10520,1.2233
10521,1.2372
10522,1.2511
10523,1.265
10524,1.2789
10525,1.2701
10526,1.1425
10527,1.0149
10528,0.8874
10529,0.7598
10530,0.6322
10531,0.5046
10532,0.377
10533,0.2495
10534,0.1219
10535,-0.0057
10536,0.037
10537,0.0797
10538,0.1225
10539,0.1652
10540,0.2079
10541,0.2506
10542,0.3242
10543,0.3979
10544,0.4715
10545,0.5451
10546,0.5941
10547,0.6431
10548,0.692
10549,0.741
10550,0.79
10551,0.8389
10552,0.8879
10553,0.9369
10554,0.9859
10555,1.0349
10556,0.9589
10557,0.8829
10558,0.8069
10559,0.7309
10560,0.6549
10561,0.5646
10562,0.4743
10563,0.384
10564,0.2937
10565,0.3777
10566,0.4617
10567,0.5457
10568,0.6297
10569,0.7136
10570,0.7976
10571,0.8816
10572,0.9656
10573,1.0496
10574,1.1335
10575,1.1055
10576,1.0775
10577,1.0494
10578,1.0214
10579,0.9933
10580,0.9653
10581,0.9439
10582,0.9224
10583,0.901
10584,0.8796
10585,0.8582
10586,0.8103
10587,0.7624
10588,0.7145
10589,0.6666
10590,0.6187
10591,0.5708
10592,0.5229
10593,0.475
10594,0.4271
10595,0.3792
10596,0.3313
10597,0.3038
10598,0.2763
10599,0.2487
10600,0.2212
10601,0.1937
10602,0.1662
10603,0.1386
10604,0.1315
10605,0.1243
10606,0.1172
10607,0.1101
10608,0.0785
10609,0.0469
10610,0.0153
10611,-0.0163
10612,-0.0479
10613,-0.0794
10614,-0.111
10615,-0.1426
10616,-0.1742
10617,-0.2058
10618,-0.2374
10619,-0.2119
10620,-0.1865
10621,-0.161
10622,-0.1356
10623,-0.1058
10624,-0.076
10625,-0.0462
10626,-0.0164
10627,0.0133
10628,0.0431
10629,0.0729
10630,0.1169
10631,0.161
10632,0.205
10633,0.2491
10634,0.2931
10635,0.3372
10636,0.3812
10637,0.3393
10638,0.2975
10639,0.2556
10640,0.2138
10641,0.1984
10642,0.183
10643,0.1677
10644,0.1523
10645,0.1369
10646,0.1751
10647,0.2132
10648,0.2514
10649,0.2895
10650,0.3277
10651,0.3659
10652,0.404
10653,0.4422
10654,0.4803
10655,0.5185
10656,0.5567
10657,0.5971
10658,0.6375
10659,0.6779
10660,0.7183
10661,0.7587
10662,0.7991
10663,0.7703
10664,0.7415
10665,0.7126
10666,0.6838
10667,0.6549
10668,0.6261
10669,0.5972
10670,0.5684
10671,0.5396
10672,0.5107
10673,0.4819
10674,0.453
10675,0.4242
10676,0.3954
10677,0.3665
10678,0.345
10679,0.3235
10680,0.3021
10681,0.2806
10682,0.2591
10683,0.2376
10684,0.2161
10685,0.2293
10686,0.2424
10687,0.2556
10688,0.2687
10689,0.2819
10690,0.295
10691,0.3082
10692,0.3213
10693,0.3345
10694,0.3502
10695,0.3659
10696,0.3042
10697,0.2425
10698,0.1808
10699,0.1169
10700,0.053
10701,-0.0108
10702,-0.0747
10703,-0.1386
10704,-0.2024
10705,-0.2663
10706,-0.3302
10707,-0.1965
10708,-0.0626
10709,0.0711
10710,0.2048
10711,0.3059
10712,0.4071
10713,0.5083
10714,0.6095
10715,0.7106
10716,0.8118
10717,0.913
10718,0.8064
10719,0.6998
10720,0.5939
10721,0.4881
10722,0.3823
10723,0.2765
10724,0.1707
10725,0.0648
10726,-0.041
10727,-0.1468
10728,-0.2173
10729,-0.1901
10730,-0.1629
10731,-0.1356
10732,-0.1084
10733,-0.0811
10734,-0.0539
10735,-0.0266
10736,0.0006
10737,0.0278
10738,0.0551
10739,0.0575
10740,0.0435
10741,0.0296
10742,0.0156
10743,0.0017
10744,-0.0123
10745,-0.0263
10746,-0.0402
10747,-0.0542
10748,-0.0682
10749,-0.0821
10750,-0.0961
10751,-0.1406
10752,-0.1851
10753,-0.2296
10754,-0.1985
10755,-0.1674
10756,-0.1363
10757,-0.1052
10758,-0.0741
10759,-0.0388
10760,-0.0036
10761,0.0317
10762,0.0201
10763,0.0085
10764,-0.0031
10765,-0.0147
10766,-0.0263
10767,-0.0379
10768,-0.1333
10769,-0.2288
10770,-0.3242
10771,-0.4197
10772,-0.5151
10773,-0.4557
10774,-0.3964
10775,-0.3193
10776,-0.2422
10777,-0.1651
10778,-0.088
10779,-0.0109
10780,0.0662
10781,0.1433
10782,0.2204
10783,0.2974
10784,0.2401
10785,0.1827
10786,0.1254
10787,0.0985
10788,0.0717
10789,0.0448
10790,0.018
10791,-0.0088
10792,-0.0357
10793,-0.0625
10794,-0.0894
10795,-0.0448
10796,-0.0004
10797,0.0441
10798,0.0885
10799,0.133
10800,0.1131
10801,0.0931
10802,0.0732
10803,0.0533
10804,0.0334
10805,0.0135
10806,0.0017
10807,-0.0101
10808,-0.0219
10809,-0.0335
10810,-0.0453
10811,-0.0571
10812,-0.0689
10813,-0.0661
10814,-0.0634
10815,-0.0607
10816,-0.058
10817,-0.1098
10818,-0.1616
10819,-0.2133
10820,-0.2651
10821,-0.2872
10822,-0.3092
10823,-0.3312
10824,-0.3533
10825,-0.3754
10826,-0.3975
10827,-0.4195
10828,-0.4416
10829,-0.395
10830,-0.3553
10831,-0.3156
10832,-0.2759
10833,-0.2362
10834,-0.1965
10835,-0.1568
10836,-0.1171
10837,-0.0774
10838,-0.0378
10839,0.0019
10840,-0.0399
10841,-0.0817
10842,-0.1235
10843,-0.1587
10844,-0.1939
10845,-0.229
10846,-0.2643
10847,-0.2995
10848,-0.3347
10849,-0.3699
10850,-0.4051
10851,-0.3935
10852,-0.3819
10853,-0.3702
10854,-0.3586
10855,-0.3469
10856,-0.3353
10857,-0.3236
10858,-0.2994
10859,-0.2753
10860,-0.2511
10861,-0.2269
10862,-0.1559
10863,-0.0848
10864,-0.0138
10865,0.0573
10866,0.107
10867,0.1567
10868,0.2064
10869,0.2561
10870,0.3058
10871,0.3555
10872,0.4051
10873,0.3815
10874,0.3579
10875,0.3343
10876,0.3107
10877,0.2921
10878,0.2735
10879,0.255
10880,0.2364
10881,0.2178
10882,0.1993
10883,0.1807
10884,0.2111
10885,0.2414
10886,0.3105
10887,0.3796
10888,0.4486
10889,0.5177
10890,0.5867
10891,0.6558
10892,0.7249
10893,0.794
10894,0.8631
10895,0.8506
10896,0.8382
10897,0.8258
10898,0.7646
10899,0.7035
10900,0.6423
10901,0.5812
10902,0.52
10903,0.4589
10904,0.3977
10905,0.3365
10906,0.2969
10907,0.2574
10908,0.2178
10909,0.1783
10910,0.1387
10911,0.0766
10912,0.0145
10913,-0.0476
10914,-0.1097
10915,-0.1718
10916,-0.1495
10917,-0.1273
10918,-0.1051
10919,-0.0419
10920,0.0213
10921,0.0845
10922,0.1478
10923,0.211
10924,0.2743
10925,0.3375
10926,0.4007
10927,0.4782
10928,0.5556
10929,0.6331
10930,0.7166
10931,0.8002
10932,0.8837
10933,0.9671
10934,1.0506
10935,1.1341
10936,1.2176
10937,1.3011
10938,1.2808
10939,1.2527
10940,1.2246
10941,1.1965
10942,1.1684
10943,1.1403
10944,1.1122
10945,1.0842
10946,1.0561
10947,1.028
10948,0.9999
10949,0.986
10950,0.9654
10951,0.9449
10952,0.9243
10953,0.9037
10954,0.8831
10955,0.8625
10956,0.8419
10957,0.8213
10958,0.8008
10959,0.7801
10960,0.7555
10961,0.7308
10962,0.7061
10963,0.69
10964,0.674
10965,0.6579
10966,0.6418
10967,0.6257
10968,0.6096
10969,0.5935
10970,0.5775
10971,0.6062
10972,0.635
10973,0.6637
10974,0.6924
10975,0.7211
10976,0.7637
10977,0.8061
10978,0.8485
10979,0.891
10980,0.9334
10981,0.9759
10982,0.9598
10983,0.9436
10984,0.9273
10985,0.9111
10986,0.8777
10987,0.8442
10988,0.8109
10989,0.7774
10990,0.7439
10991,0.7105
10992,0.7479
10993,0.7853
10994,0.8229
10995,0.8603
10996,0.8977
10997,0.9471
10998,0.9965
10999,1.046
11000,1.0954
11001,1.1448
11002,1.1942
11003,1.2782
11004,1.3623
11005,1.4464
11006,1.5304
11007,1.6144
11008,1.6985
11009,1.7452
11010,1.7919
11011,1.8386
11012,1.8853
11013,1.9321
11014,1.8973
11015,1.8625
11016,1.8278
11017,1.793
11018,1.7582
11019,1.7235
11020,1.6803
11021,1.637
11022,1.5938
11023,1.5506
11024,1.5074
11025,1.4275
11026,1.3477
11027,1.2678
11028,1.1879
11029,1.108
11030,1.0281
11031,0.9789
11032,0.9296
11033,0.8803
11034,0.831
11035,0.7817
11036,0.8078
11037,0.8339
11038,0.86
11039,0.886
11040,0.9122
11041,0.9248
11042,0.9374
11043,0.95
11044,0.9625
11045,0.9752
11046,0.9878
11047,0.9515
11048,0.9152
11049,0.9091
11050,0.9031
11051,0.8971
11052,0.891
11053,0.8849
11054,0.8789
11055,0.8728
11056,0.8667
11057,0.8607
11058,0.8183
11059,0.7761
11060,0.7218
11061,0.6675
11062,0.6132
11063,0.559
11064,0.5047
11065,0.4504
11066,0.3961
11067,0.3418
11068,0.3646
11069,0.3873
11070,0.41
11071,0.4327
11072,0.4555
11073,0.4782
11074,0.4599
11075,0.4417
11076,0.4234
11077,0.4052
11078,0.3869
11079,0.4013
11080,0.4156
11081,0.43
11082,0.4443
11083,0.4586
11084,0.4729
11085,0.4874
11086,0.5017
11087,0.516
11088,0.5303
11089,0.5447
11090,0.5326
11091,0.5204
11092,0.5082
11093,0.4962
11094,0.484
11095,0.4719
11096,0.4597
11097,0.4476
11098,0.4355
11099,0.4233
11100,0.4112
11101,0.3685
11102,0.3258
11103,0.2831
11104,0.2404
11105,0.1978
11106,0.1551
11107,0.1123
11108,0.0696
11109,0.027
11110,-0.0157
11111,-0.0584
11112,-0.0828
11113,-0.0745
11114,-0.0664
11115,-0.0582
11116,-0.0501
11117,-0.0418
11118,-0.0336
11119,-0.0255
11120,-0.0173
11121,-0.0091
11122,-0.0009
11123,-0.048
11124,-0.0949
11125,-0.1419
11126,-0.189
11127,-0.236
11128,-0.283
11129,-0.33
11130,-0.377
11131,-0.4241
11132,-0.471
11133,-0.4323
11134,-0.3936
11135,-0.3548
11136,-0.3161
11137,-0.2774
11138,-0.2386
11139,-0.1998
11140,-0.1611
11141,-0.1224
11142,-0.0836
11143,-0.0449
11144,-0.055
11145,-0.0652
11146,-0.0753
11147,-0.0855
11148,-0.0956
11149,-0.1057
11150,-0.1159
11151,-0.1261
11152,-0.1362
11153,-0.1463
11154,-0.1565
11155,-0.1279
11156,-0.0993
11157,-0.0708
11158,-0.0423
11159,-0.0137
11160,0.0149
11161,0.0434
11162,0.072
11163,0.1006
11164,0.1291
11165,0.1708
11166,0.184
11167,0.1971
11168,0.2102
11169,0.2234
11170,0.2365
11171,0.2497
11172,0.2628
11173,0.276
11174,0.2891
11175,0.3022
11176,0.3155
11177,0.294
11178,0.2724
11179,0.251
11180,0.2295
11181,0.208
11182,0.1866
11183,0.1651
11184,0.1436
11185,0.1222
11186,0.1007
11187,0.0792
11188,0.0149
11189,-0.0493
11190,-0.1136
11191,-0.1779
11192,-0.242
11193,-0.3063
11194,-0.3706
11195,-0.4348
11196,-0.4991
11197,-0.5634
11198,-0.6275
11199,-0.5338
11200,-0.44
11201,-0.3461
11202,-0.2523
11203,-0.1585
11204,-0.0647
11205,0.0291
11206,0.1229
11207,0.2168
11208,0.3106
11209,0.3176
11210,0.3247
11211,0.3089
11212,0.293
11213,0.2773
11214,0.2615
11215,0.2457
11216,0.2299
11217,0.2141
11218,0.1983
11219,0.1825
11220,0.2217
11221,0.2609
11222,0.3001
11223,0.3393
11224,0.3785
11225,0.4177
11226,0.4568
11227,0.4961
11228,0.5353
11229,0.5744
11230,0.6137
11231,0.6009
11232,0.5883
11233,0.5755
11234,0.5627
11235,0.55
11236,0.5372
11237,0.5245
11238,0.5118
11239,0.499
11240,0.4862
11241,0.4736
11242,0.4608
11243,0.4481
11244,0.4353
11245,0.4226
11246,0.4099
11247,0.3971
11248,0.3843
11249,0.3716
11250,0.3589
11251,0.3462
11252,0.3334
11253,0.2931
11254,0.253
11255,0.2127
11256,0.1724
11257,0.1322
11258,0.092
11259,0.0518
11260,0.0115
11261,-0.0288
11262,-0.0689
11263,-0.1092
11264,-0.1066
11265,-0.1041
11266,-0.1016
11267,-0.099
11268,-0.0965
11269,-0.0939
11270,-0.0914
11271,-0.0889
11272,-0.0863
11273,-0.0838
11274,-0.0812
11275,-0.0887
11276,-0.0962
11277,-0.1036
11278,-0.111
11279,-0.1184
11280,-0.1259
11281,-0.1334
11282,-0.1408
11283,-0.1482
11284,-0.1556
11285,-0.2652
11286,-0.3747
11287,-0.4841
11288,-0.5936
11289,-0.7031
11290,-0.8126
11291,-0.9221
11292,-1.0316
11293,-1.1411
11294,-1.2505
11295,-1.3601
11296,-1.3208
11297,-1.2816
11298,-1.2425
11299,-1.2032
11300,-1.164
11301,-1.1248
11302,-1.0856
11303,-1.0361
11304,-0.9868
11305,-0.9374
11306,-0.888
11307,-0.8732
11308,-0.8584
11309,-0.8437
11310,-0.8289
11311,-0.8141
11312,-0.7994
11313,-0.7846
11314,-0.7698
11315,-0.755
11316,-0.7403
11317,-0.7254
11318,-0.6965
11319,-0.6674
11320,-0.6384
11321,-0.6094
11322,-0.5803
11323,-0.5513
11324,-0.5222
11325,-0.4932
11326,-0.4641
11327,-0.4352
11328,-0.4061
11329,-0.4565
11330,-0.5069
11331,-0.5573
11332,-0.6078
11333,-0.6581
11334,-0.7086
11335,-0.7589
11336,-0.8094
11337,-0.8597
11338,-0.9102
11339,-0.9605
11340,-0.8973
11341,-0.834
11342,-0.7708
11343,-0.7075
11344,-0.6443
11345,-0.5811
11346,-0.5178
11347,-0.4546
11348,-0.3913
11349,-0.328
11350,-0.3544
11351,-0.3808
11352,-0.4071
11353,-0.4335
11354,-0.4598
11355,-0.4862
11356,-0.5126
11357,-0.539
11358,-0.5653
11359,-0.5887
11360,-0.612
11361,-0.6354
11362,-0.6587
11363,-0.6821
11364,-0.7054
11365,-0.7288
11366,-0.7521
11367,-0.7755
11368,-0.7987
11369,-0.8221
11370,-0.8454
11371,-0.8688
11372,-0.8921
11373,-0.9155
11374,-0.9388
11375,-0.9316
11376,-0.9243
11377,-0.9171
11378,-0.9097
11379,-0.9025
11380,-0.8952
11381,-0.888
11382,-0.8806
11383,-0.8734
11384,-0.8661
11385,-0.8589
11386,-0.8515
11387,-0.8443
11388,-0.837
11389,-0.8298
11390,-0.8224
11391,-0.8152
11392,-0.8067
11393,-0.7984
11394,-0.7899
11395,-0.7815
11396,-0.7731
11397,-0.7647
11398,-0.7562
11399,-0.7404
11400,-0.7244
11401,-0.7085
11402,-0.6927
11403,-0.6767
11404,-0.6609
11405,-0.6449
11406,-0.6291
11407,-0.6132
11408,-0.5973
11409,-0.5814
11410,-0.5655
11411,-0.5496
11412,-0.5338
11413,-0.5178
11414,-0.5019
11415,-0.486
11416,-0.4701
11417,-0.4543
11418,-0.4383
11419,-0.4225
11420,-0.4065
11421,-0.3907
11422,-0.3748
11423,-0.3514
11424,-0.328
11425,-0.3046
11426,-0.2813
11427,-0.2579
11428,-0.2346
11429,-0.2112
11430,-0.1879
11431,-0.1645
11432,-0.1412
11433,-0.1178
11434,-0.0944
11435,-0.071
11436,-0.0476
11437,-0.0243
11438,-0.0009
11439,0.0224
11440,0.0458
11441,0.0692
11442,0.0925
11443,0.1159
11444,0.1392
11445,0.1626
11446,0.1859
11447,0.1403
11448,0.0946
11449,0.0488
11450,0.0031
11451,-0.0455
11452,-0.094
11453,-0.1425
11454,-0.1911
11455,-0.2396
11456,-0.2882
11457,-0.3368
11458,-0.3854
11459,-0.4339
11460,-0.4824
11461,-0.531
11462,-0.5795
11463,-0.6281
11464,-0.6767
11465,-0.7252
11466,-0.7738
11467,-0.8223
11468,-0.8709
11469,-0.9194
11470,-0.9679
11471,-0.9325
11472,-0.897
11473,-0.8616
11474,-0.8261
11475,-0.7906
11476,-0.7552
11477,-0.7197
11478,-0.6843
11479,-0.6488
11480,-0.6132
11481,-0.5778
11482,-0.5423
11483,-0.5068
11484,-0.4714
11485,-0.4359
11486,-0.4005
11487,-0.365
11488,-0.3295
11489,-0.2941
11490,-0.2586
11491,-0.223
11492,-0.1876
11493,-0.1521
11494,-0.1167
11495,-0.1503
11496,-0.1839
11497,-0.2088
11498,-0.2336
11499,-0.2584
11500,-0.2832
11501,-0.308
11502,-0.3329
11503,-0.3577
11504,-0.3825
11505,-0.4074
11506,-0.4322
11507,-0.457
11508,-0.4819
11509,-0.5067
11510,-0.5315
11511,-0.5564
11512,-0.5812
11513,-0.606
11514,-0.6309
11515,-0.6557
11516,-0.6806
11517,-0.7054
11518,-0.7302
11519,-0.7028
11520,-0.6753
11521,-0.6478
11522,-0.6204
11523,-0.5929
11524,-0.5654
11525,-0.538
11526,-0.5106
11527,-0.4831
11528,-0.4557
11529,-0.4282
11530,-0.4007
11531,-0.3733
11532,-0.3458
11533,-0.3318
11534,-0.3178
11535,-0.3038
11536,-0.2897
11537,-0.2758
11538,-0.2617
11539,-0.2477
11540,-0.2337
11541,-0.2196
11542,-0.2056
11543,-0.1907
11544,-0.1757
11545,-0.1607
11546,-0.1457
11547,-0.1308
11548,-0.1159
11549,-0.1009
11550,-0.086
11551,-0.071
11552,-0.056
11553,-0.0411
11554,-0.0261
11555,-0.0111
11556,0.0038
11557,0.0187
11558,0.0337
11559,0.0486
11560,0.0636
11561,0.0786
11562,0.0936
11563,0.1085
11564,0.1235
11565,0.1385
11566,0.1533
11567,0.1749
11568,0.1964
11569,0.2179
11570,0.2393
11571,0.2609
11572,0.2824
11573,0.3038
11574,0.3253
11575,0.3469
11576,0.3683
11577,0.3898
11578,0.4113
11579,0.4329
11580,0.4543
11581,0.4805
11582,0.5066
11583,0.5328
11584,0.5589
11585,0.585
11586,0.6112
11587,0.6373
11588,0.6635
11589,0.6896
11590,0.7158
11591,0.6971
11592,0.6784
11593,0.6598
11594,0.6412
11595,0.6224
11596,0.6038
11597,0.5851
11598,0.5664
11599,0.5478
11600,0.5291
11601,0.5105
11602,0.4917
11603,0.4731
11604,0.4545
11605,0.4358
11606,0.4171
11607,0.3985
11608,0.3798
11609,0.3612
11610,0.3424
11611,0.3238
11612,0.3052
11613,0.2865
11614,0.2678
11615,0.2589
11616,0.2501
11617,0.2412
11618,0.2323
11619,0.2234
11620,0.2146
11621,0.2057
11622,0.2005
11623,0.1955
11624,0.1904
11625,0.1854
11626,0.1802
11627,0.1751
11628,0.1701
11629,0.165
11630,0.16
11631,0.1548
11632,0.1497
11633,0.1447
11634,0.1396
11635,0.1345
11636,0.1294
11637,0.1243
11638,0.1193
11639,0.1142
11640,0.1002
11641,0.0863
11642,0.0724
11643,0.0585
11644,0.0445
11645,0.0306
11646,0.0167
11647,0.0027
11648,-0.0112
11649,-0.0252
11650,-0.0391
11651,-0.053
11652,-0.0669
11653,-0.0808
11654,-0.0948
11655,-0.1087
11656,-0.1227
11657,-0.1366
11658,-0.1505
11659,-0.1645
11660,-0.1784
11661,-0.1923
11662,-0.2062
11663,-0.2201
11664,-0.2183
11665,-0.2163
11666,-0.2143
11667,-0.2124
11668,-0.2104
11669,-0.2086
11670,-0.2066
11671,-0.2089
11672,-0.2112
11673,-0.2136
11674,-0.216
11675,-0.2183
11676,-0.2206
11677,-0.223
11678,-0.2253
11679,-0.2277
11680,-0.23
11681,-0.2324
11682,-0.2347
11683,-0.237
11684,-0.2393
11685,-0.2418
11686,-0.2441
11687,-0.2464
11688,-0.2469
11689,-0.2473
11690,-0.2478
11691,-0.2483
11692,-0.2488
11693,-0.2492
11694,-0.2497
11695,-0.2502
11696,-0.2506
11697,-0.2512
11698,-0.2516
11699,-0.2521
11700,-0.2525
11701,-0.253
11702,-0.2534
11703,-0.254
11704,-0.2545
11705,-0.2549
11706,-0.2554
11707,-0.2558
11708,-0.2563
11709,-0.2738
11710,-0.2913
11711,-0.3088
11712,-0.3263
11713,-0.3437
11714,-0.3612
11715,-0.3787
11716,-0.3962
11717,-0.4137
11718,-0.4312
11719,-0.4486
11720,-0.4661
11721,-0.4836
11722,-0.5011
11723,-0.5185
11724,-0.5361
11725,-0.5536
11726,-0.571
11727,-0.5885
11728,-0.606
11729,-0.6234
11730,-0.6409
11731,-0.6585
11732,-0.676
11733,-0.6934
11734,-0.7109
11735,-0.7284
11736,-0.7458
11737,-0.7633
11738,-0.7808
11739,-0.7983
11740,-0.8158
11741,-0.8333
11742,-0.8507
11743,-0.8682
11744,-0.8857
11745,-0.9032
11746,-0.9206
11747,-0.9381
11748,-0.9557
11749,-0.9731
11750,-0.9906
11751,-1.0081
11752,-1.0255
11753,-1.043
11754,-1.0605
11755,-1.0779
11756,-1.0954
11757,-1.113
11758,-1.1305
11759,-1.1479
11760,-1.13
